Sample	Bacteria	Eukaryota	Viruses	Archaea	Unclassified
MUX5344.WHB990.unmapped-both-read-and-mate	674.0	399.0	1.0	nan	4084.0
MUX5344.WHB991.unmapped-both-read-and-mate	10293.0	348.0	4.0	nan	5903.0
MUX5344.WHB992.unmapped-both-read-and-mate	2808.0	320.0	2.0	nan	3606.0
MUX5344.WHB993.unmapped-both-read-and-mate	6769.0	256.0	1.0	nan	4632.0
MUX5344.WHB994.unmapped-both-read-and-mate	3466.0	318.0	1.0	nan	4168.0
MUX5344.WHB995.unmapped-both-read-and-mate	7672.0	392.0	2.0	1.0	5404.0
MUX5344.WHB996.unmapped-both-read-and-mate	9289.0	306.0	6.0	nan	5291.0
MUX5344.WHB997.unmapped-both-read-and-mate	13585.0	342.0	2.0	nan	6172.0
MUX5344.WHB998.unmapped-both-read-and-mate	1214.0	283.0	nan	nan	3749.0
MUX5344.WHB999.unmapped-both-read-and-mate	1496.0	359.0	nan	nan	3849.0
MUX5345.WHB1000.unmapped-both-read-and-mate	1552.0	325.0	1.0	nan	3463.0
MUX5345.WHB1001.unmapped-both-read-and-mate	558.0	365.0	nan	nan	3301.0
MUX5345.WHB1002.unmapped-both-read-and-mate	463.0	298.0	35.0	nan	3203.0
MUX5345.WHB1003.unmapped-both-read-and-mate	3372.0	363.0	2.0	nan	3748.0
MUX5345.WHB1004.unmapped-both-read-and-mate	5281.0	319.0	4.0	nan	3930.0
MUX5345.WHB1005.unmapped-both-read-and-mate	2731.0	358.0	nan	nan	3696.0
MUX5345.WHB1006.unmapped-both-read-and-mate	3328.0	330.0	nan	nan	3439.0
MUX5345.WHB1007.unmapped-both-read-and-mate	2618.0	463.0	nan	nan	4330.0
MUX5345.WHB1008.unmapped-both-read-and-mate	2068.0	352.0	6.0	nan	3678.0
MUX5345.WHB1009.unmapped-both-read-and-mate	1035.0	329.0	3.0	nan	3554.0
MUX5346.WHB1010.unmapped-both-read-and-mate	980.0	440.0	4.0	nan	4469.0
MUX5346.WHB1011.unmapped-both-read-and-mate	1353.0	407.0	4.0	nan	3998.0
MUX5346.WHB1012.unmapped-both-read-and-mate	798.0	353.0	nan	nan	4067.0
MUX5346.WHB1013.unmapped-both-read-and-mate	864.0	354.0	nan	nan	3770.0
MUX5346.WHB1014.unmapped-both-read-and-mate	1381.0	374.0	1.0	nan	3738.0
MUX5346.WHB1015.unmapped-both-read-and-mate	1846.0	383.0	2.0	nan	4158.0
MUX5346.WHB1016.unmapped-both-read-and-mate	1696.0	346.0	nan	nan	3858.0
MUX5346.WHB1018.unmapped-both-read-and-mate	748.0	332.0	1.0	nan	3440.0
MUX5346.WHB1019.unmapped-both-read-and-mate	29005.0	1066.0	1.0	nan	90080.0
MUX5346.WHB1020.unmapped-both-read-and-mate	853.0	306.0	1.0	nan	3601.0
MUX5347.WHB1023.unmapped-both-read-and-mate	1471.0	315.0	1.0	nan	3561.0
MUX5347.WHB1024.unmapped-both-read-and-mate	3052.0	386.0	nan	nan	3794.0
MUX5347.WHB1026.unmapped-both-read-and-mate	3776.0	359.0	18.0	nan	4060.0
MUX5347.WHB1027.unmapped-both-read-and-mate	3498.0	541.0	1.0	nan	5568.0
MUX5347.WHB1028.unmapped-both-read-and-mate	1485.0	279.0	nan	nan	3580.0
MUX5347.WHB1029.unmapped-both-read-and-mate	1576.0	370.0	nan	nan	3611.0
MUX5347.WHB1031.unmapped-both-read-and-mate	1585.0	409.0	2.0	nan	3793.0
MUX5347.WHB1032.unmapped-both-read-and-mate	1131.0	414.0	nan	nan	4292.0
MUX5347.WHB1033.unmapped-both-read-and-mate	7284.0	368.0	4.0	2.0	4718.0
MUX5347.WHB1034.unmapped-both-read-and-mate	1379.0	340.0	3.0	nan	3474.0
MUX5348.WHB1035.unmapped-both-read-and-mate	1429.0	403.0	2.0	nan	4959.0
MUX5348.WHB1036.unmapped-both-read-and-mate	2225.0	319.0	2.0	1.0	4329.0
MUX5348.WHB1037.unmapped-both-read-and-mate	4678.0	371.0	1.0	nan	5385.0
MUX5348.WHB1038.unmapped-both-read-and-mate	6631.0	349.0	nan	nan	5574.0
MUX5348.WHB1039.unmapped-both-read-and-mate	12309.0	393.0	2.0	1.0	6693.0
MUX5348.WHB1041.unmapped-both-read-and-mate	5661.0	320.0	nan	nan	4958.0
MUX5348.WHB1042.unmapped-both-read-and-mate	4845.0	352.0	nan	nan	5368.0
MUX5348.WHB1043.unmapped-both-read-and-mate	6786.0	425.0	nan	nan	6084.0
MUX5348.WHB1044.unmapped-both-read-and-mate	8205.0	353.0	1.0	nan	5775.0
MUX5348.WHB1045.unmapped-both-read-and-mate	12415.0	347.0	1.0	nan	6690.0
MUX5349.WHB1046.unmapped-both-read-and-mate	6333.0	467.0	5.0	nan	6355.0
MUX5349.WHB1048.unmapped-both-read-and-mate	830.0	418.0	8.0	nan	4833.0
MUX5349.WHB1050.unmapped-both-read-and-mate	956.0	417.0	nan	nan	5073.0
MUX5349.WHB1051.unmapped-both-read-and-mate	643.0	285.0	nan	nan	4884.0
MUX5349.WHB1052.unmapped-both-read-and-mate	954.0	326.0	1.0	nan	4751.0
MUX5349.WHB1053.unmapped-both-read-and-mate	878.0	385.0	nan	nan	4834.0
MUX5349.WHB1054.unmapped-both-read-and-mate	816.0	413.0	1.0	nan	4616.0
MUX5349.WHB1055.unmapped-both-read-and-mate	413.0	372.0	nan	nan	4437.0
MUX5349.WHB1056.unmapped-both-read-and-mate	636.0	382.0	34.0	nan	4893.0
MUX5349.WHB1057.unmapped-both-read-and-mate	458.0	426.0	nan	nan	5138.0
MUX5540.WHB1058.unmapped-both-read-and-mate	1076.0	392.0	7.0	nan	4077.0
MUX5540.WHB1059.unmapped-both-read-and-mate	664.0	438.0	nan	nan	4491.0
MUX5540.WHB1060.unmapped-both-read-and-mate	667.0	351.0	1.0	nan	3632.0
MUX5540.WHB1061.unmapped-both-read-and-mate	1298.0	340.0	1.0	nan	3921.0
MUX5540.WHB1062.unmapped-both-read-and-mate	1108.0	373.0	nan	nan	4304.0
MUX5848.WHB1063.unmapped-both-read-and-mate	1496.0	450.0	2.0	nan	4923.0
MUX5848.WHB1064.unmapped-both-read-and-mate	564.0	525.0	nan	nan	5418.0
MUX5848.WHB1065.unmapped-both-read-and-mate	498.0	327.0	1.0	nan	3528.0
MUX5848.WHB1066.unmapped-both-read-and-mate	917.0	363.0	4.0	nan	3983.0
MUX5848.WHB1067.unmapped-both-read-and-mate	1134.0	343.0	3.0	nan	4227.0
MUX5848.WHB1068.unmapped-both-read-and-mate	1550.0	423.0	nan	nan	4485.0
MUX5848.WHB1069.unmapped-both-read-and-mate	1471.0	335.0	5.0	nan	3709.0
MUX5848.WHB1070.unmapped-both-read-and-mate	1125.0	452.0	3.0	nan	4354.0
MUX5848.WHB1071.unmapped-both-read-and-mate	6959.0	653.0	1.0	nan	26602.0
MUX5848.WHB1072.unmapped-both-read-and-mate	4706.0	596.0	nan	nan	18456.0
MUX5849.WHB1073.unmapped-both-read-and-mate	1155.0	415.0	nan	nan	4037.0
MUX5849.WHB1074.unmapped-both-read-and-mate	2512.0	308.0	nan	nan	3993.0
MUX5849.WHB1075.unmapped-both-read-and-mate	554.0	328.0	nan	nan	3622.0
MUX5849.WHB1076.unmapped-both-read-and-mate	10052.0	689.0	nan	nan	34168.0
MUX5849.WHB1077.unmapped-both-read-and-mate	1290.0	376.0	nan	nan	4129.0
MUX5849.WHB1078.unmapped-both-read-and-mate	1094.0	595.0	4.0	nan	5730.0
MUX5849.WHB1079.unmapped-both-read-and-mate	540.0	445.0	nan	nan	4842.0
MUX5849.WHB1080.unmapped-both-read-and-mate	1121.0	450.0	3.0	nan	4926.0
MUX5849.WHB1081.unmapped-both-read-and-mate	1520.0	389.0	1.0	nan	4342.0
MUX5849.WHB1082.unmapped-both-read-and-mate	1174.0	352.0	nan	nan	4369.0
MUX5850.WHB1083.unmapped-both-read-and-mate	2767.0	420.0	1.0	nan	4293.0
MUX5850.WHB1084.unmapped-both-read-and-mate	1567.0	388.0	4.0	nan	3570.0
MUX5850.WHB1085.unmapped-both-read-and-mate	1619.0	407.0	1.0	nan	3626.0
MUX5850.WHB1086.unmapped-both-read-and-mate	998.0	407.0	nan	nan	3583.0
MUX5850.WHB1087.unmapped-both-read-and-mate	1669.0	379.0	1.0	nan	3795.0
MUX5850.WHB1089.unmapped-both-read-and-mate	1094.0	215.0	nan	nan	2872.0
MUX5850.WHB1090.unmapped-both-read-and-mate	1359.0	437.0	4.0	1.0	4280.0
MUX5850.WHB1091.unmapped-both-read-and-mate	7302.0	443.0	8.0	nan	24279.0
MUX5850.WHB1092.unmapped-both-read-and-mate	1606.0	438.0	1.0	nan	4352.0
MUX5851.WHB1093.unmapped-both-read-and-mate	3313.0	395.0	9.0	nan	4481.0
MUX5851.WHB1094.unmapped-both-read-and-mate	1615.0	381.0	2.0	nan	3928.0
MUX5851.WHB1095.unmapped-both-read-and-mate	1751.0	402.0	22.0	nan	3979.0
MUX5851.WHB1096.unmapped-both-read-and-mate	2166.0	375.0	4.0	nan	3834.0
MUX5851.WHB1097.unmapped-both-read-and-mate	1426.0	356.0	1.0	1.0	3894.0
MUX5851.WHB1098.unmapped-both-read-and-mate	1635.0	324.0	nan	nan	3730.0
MUX5851.WHB1099.unmapped-both-read-and-mate	1733.0	387.0	nan	nan	4020.0
MUX5851.WHB1100.unmapped-both-read-and-mate	1322.0	403.0	2.0	nan	3875.0
MUX5851.WHB1101.unmapped-both-read-and-mate	1401.0	374.0	nan	nan	3728.0
MUX5851.WHB1102.unmapped-both-read-and-mate	27.0	471.0	nan	nan	3651.0
MUX5862.WHB1017.unmapped-both-read-and-mate	1873.0	411.0	1.0	nan	4777.0
MUX5862.WHB976.unmapped-both-read-and-mate	22686.0	944.0	2.0	1.0	68942.0
MUX5931.WHB1021.unmapped-both-read-and-mate	12738.0	901.0	3.0	2.0	57234.0
MUX5931.WHB1022.unmapped-both-read-and-mate	4814.0	348.0	nan	nan	3669.0
MUX5931.WHB1025.unmapped-both-read-and-mate	19344.0	1256.0	nan	nan	84504.0
MUX5931.WHB1030.unmapped-both-read-and-mate	14657.0	760.0	1.0	nan	51114.0
MUX5931.WHB1040.unmapped-both-read-and-mate	8255.0	453.0	1.0	nan	24523.0
MUX5931.WHB1047.unmapped-both-read-and-mate	14670.0	651.0	2.0	nan	43645.0
MUX5931.WHB1049.unmapped-both-read-and-mate	21835.0	868.0	nan	nan	66065.0
MUX8073.WHB3374.unmapped-both-read-and-mate	1454829.0	714.0	6.0	25.0	124597.0
MUX8073.WHB3375.unmapped-both-read-and-mate	477516.0	836.0	56.0	69.0	262064.0
MUX8073.WHB3376.unmapped-both-read-and-mate	3363.0	769.0	3.0	2.0	8101.0
MUX8073.WHB3377.unmapped-both-read-and-mate	441411.0	815.0	7.0	18.0	57511.0
MUX8073.WHB3378.unmapped-both-read-and-mate	470046.0	703.0	6.0	26.0	60495.0
MUX8074.WHB3379.unmapped-both-read-and-mate	420513.0	474.0	4.0	12.0	54311.0
MUX8074.WHB3380.unmapped-both-read-and-mate	313211.0	763.0	25.0	15.0	42359.0
MUX8074.WHB3381.unmapped-both-read-and-mate	688257.0	853.0	26.0	45.0	88452.0
MUX8074.WHB3382.unmapped-both-read-and-mate	533495.0	761.0	9.0	27.0	68790.0
MUX8074.WHB3383.unmapped-both-read-and-mate	572281.0	798.0	12.0	21.0	71687.0
MUX8075.WHB3384.unmapped-both-read-and-mate	823442.0	863.0	4.0	39.0	98315.0
MUX8075.WHB3385.unmapped-both-read-and-mate	534103.0	637.0	1.0	21.0	61232.0
MUX8075.WHB3386.unmapped-both-read-and-mate	1219564.0	710.0	10.0	23.0	108187.0
MUX8075.WHB3388.unmapped-both-read-and-mate	6251.0	688.0	1.0	1.0	10473.0
MUX8076.WHB3389.unmapped-both-read-and-mate	488123.0	755.0	8.0	35.0	64906.0
MUX8076.WHB3390.unmapped-both-read-and-mate	328942.0	635.0	12.0	18.0	44514.0
MUX8076.WHB3391.unmapped-both-read-and-mate	646710.0	880.0	14.0	24.0	86071.0
MUX8076.WHB3392.unmapped-both-read-and-mate	508004.0	754.0	17.0	22.0	64419.0
MUX8076.WHB3393.unmapped-both-read-and-mate	711239.0	696.0	13.0	43.0	91932.0
MUX8077.WHB3394.unmapped-both-read-and-mate	606653.0	643.0	8.0	25.0	78973.0
MUX8077.WHB3395.unmapped-both-read-and-mate	397414.0	864.0	5.0	20.0	55586.0
MUX8077.WHB3396.unmapped-both-read-and-mate	633825.0	687.0	11.0	33.0	81961.0
MUX8077.WHB3397.unmapped-both-read-and-mate	907294.0	826.0	13.0	46.0	109831.0
MUX8077.WHB3398.unmapped-both-read-and-mate	580508.0	720.0	6.0	7.0	58267.0
MUX8078.WHB3399.unmapped-both-read-and-mate	597002.0	627.0	4.0	6.0	55315.0
MUX8078.WHB3400.unmapped-both-read-and-mate	198834.0	720.0	2.0	3.0	26118.0
MUX8078.WHB3401.unmapped-both-read-and-mate	260757.0	633.0	5.0	17.0	38152.0
MUX8078.WHB3402.unmapped-both-read-and-mate	714484.0	837.0	8.0	38.0	95327.0
MUX8078.WHB3403.unmapped-both-read-and-mate	608260.0	776.0	2.0	34.0	82866.0
MUX8080.WHB3404.unmapped-both-read-and-mate	548285.0	735.0	10.0	23.0	73662.0
MUX8080.WHB3405.unmapped-both-read-and-mate	929208.0	964.0	22.0	42.0	122122.0
MUX8080.WHB3406.unmapped-both-read-and-mate	488384.0	776.0	11.0	27.0	65766.0
MUX8080.WHB3407.unmapped-both-read-and-mate	432670.0	528.0	4.0	16.0	52900.0
MUX8080.WHB3408.unmapped-both-read-and-mate	332095.0	594.0	12.0	23.0	44436.0
MUX8081.WHB3409.unmapped-both-read-and-mate	514950.0	566.0	2.0	22.0	63400.0
MUX8081.WHB3410.unmapped-both-read-and-mate	1156143.0	777.0	20.0	18.0	104248.0
MUX8081.WHB3411.unmapped-both-read-and-mate	760298.0	732.0	8.0	19.0	71285.0
MUX8081.WHB3412.unmapped-both-read-and-mate	33266.0	817.0	4.0	4.0	15440.0
MUX8081.WHB3413.unmapped-both-read-and-mate	321472.0	755.0	5.0	16.0	46626.0
MUX8082.WHB3414.unmapped-both-read-and-mate	679502.0	945.0	65.0	26.0	92294.0
MUX8082.WHB3415.unmapped-both-read-and-mate	372424.0	1211.0	6.0	24.0	63892.0
MUX8082.WHB3416.unmapped-both-read-and-mate	197037.0	676.0	2.0	10.0	34896.0
MUX8082.WHB3417.unmapped-both-read-and-mate	368001.0	862.0	7.0	24.0	53484.0
MUX8082.WHB3418.unmapped-both-read-and-mate	684504.0	718.0	4.0	32.0	95054.0
MUX8083.WHB3419.unmapped-both-read-and-mate	661736.0	848.0	11.0	36.0	90189.0
MUX8083.WHB3420.unmapped-both-read-and-mate	364919.0	965.0	1.0	19.0	57129.0
MUX8083.WHB3421.unmapped-both-read-and-mate	611680.0	1044.0	7.0	24.0	81184.0
MUX8083.WHB3423.unmapped-both-read-and-mate	1604882.0	999.0	20.0	53.0	217414.0
MUX8083.WHB3424.unmapped-both-read-and-mate	20561.0	709.0	1.0	nan	14985.0
MUX8084.WHB3425.unmapped-both-read-and-mate	520179.0	840.0	4.0	20.0	78500.0
MUX8084.WHB3426.unmapped-both-read-and-mate	544934.0	890.0	13.0	28.0	83058.0
MUX8084.WHB3427.unmapped-both-read-and-mate	476986.0	902.0	6.0	11.0	58970.0
MUX8084.WHB3428.unmapped-both-read-and-mate	455556.0	908.0	5.0	23.0	73822.0
MUX8084.WHB3429.unmapped-both-read-and-mate	608307.0	889.0	1.0	33.0	90886.0
MUX8085.WHB3430.unmapped-both-read-and-mate	389323.0	1049.0	1.0	18.0	69585.0
MUX8085.WHB3431.unmapped-both-read-and-mate	591092.0	1052.0	7.0	16.0	93571.0
MUX8085.WHB3432.unmapped-both-read-and-mate	470062.0	1066.0	5.0	27.0	79564.0
MUX8085.WHB3433.unmapped-both-read-and-mate	357398.0	1019.0	6.0	18.0	60179.0
MUX8085.WHB3434.unmapped-both-read-and-mate	206471.0	1068.0	46.0	55.0	180421.0
MUX8086.WHB3435.unmapped-both-read-and-mate	3187.0	879.0	nan	2.0	16971.0
MUX8086.WHB3436.unmapped-both-read-and-mate	431312.0	835.0	8.0	22.0	68150.0
MUX8086.WHB3437.unmapped-both-read-and-mate	1184747.0	1189.0	10.0	65.0	166478.0
MUX8086.WHB3438.unmapped-both-read-and-mate	242696.0	774.0	nan	6.0	41094.0
MUX8087.WHB3440.unmapped-both-read-and-mate	375626.0	961.0	1.0	14.0	59751.0
MUX8087.WHB3441.unmapped-both-read-and-mate	495915.0	981.0	10.0	26.0	71703.0
MUX8087.WHB3442.unmapped-both-read-and-mate	295149.0	815.0	1.0	18.0	49856.0
MUX8087.WHB3443.unmapped-both-read-and-mate	583157.0	871.0	nan	18.0	82521.0
MUX8087.WHB3444.unmapped-both-read-and-mate	778394.0	1085.0	9.0	38.0	100748.0
MUX8088.WHB3445.unmapped-both-read-and-mate	721046.0	948.0	1.0	23.0	94332.0
MUX8088.WHB3446.unmapped-both-read-and-mate	852428.0	942.0	10.0	17.0	83256.0
MUX8088.WHB3447.unmapped-both-read-and-mate	2951.0	728.0	3.0	1.0	11714.0
MUX8088.WHB3448.unmapped-both-read-and-mate	346784.0	827.0	8.0	13.0	51719.0
MUX8088.WHB3449.unmapped-both-read-and-mate	403359.0	690.0	3.0	20.0	59491.0
MUX8089.WHB3450.unmapped-both-read-and-mate	651735.0	981.0	11.0	29.0	90209.0
MUX8089.WHB3451.unmapped-both-read-and-mate	350098.0	819.0	6.0	22.0	54712.0
MUX8089.WHB3452.unmapped-both-read-and-mate	357931.0	857.0	14.0	20.0	56957.0
MUX8089.WHB3453.unmapped-both-read-and-mate	468136.0	989.0	16.0	25.0	70730.0
MUX8089.WHB3454.unmapped-both-read-and-mate	345957.0	812.0	16.0	20.0	53034.0
MUX8097.WHB3455.unmapped-both-read-and-mate	829644.0	912.0	8.0	46.0	116547.0
MUX8097.WHB3456.unmapped-both-read-and-mate	644225.0	1160.0	4.0	29.0	99645.0
MUX8097.WHB3457.unmapped-both-read-and-mate	949093.0	983.0	5.0	28.0	130725.0
MUX8097.WHB3458.unmapped-both-read-and-mate	206872.0	999.0	42.0	45.0	175462.0
MUX8097.WHB3459.unmapped-both-read-and-mate	3119.0	868.0	nan	nan	24142.0
MUX8098.WHB3460.unmapped-both-read-and-mate	440939.0	1031.0	4.0	34.0	75776.0
MUX8098.WHB3461.unmapped-both-read-and-mate	324757.0	869.0	1.0	15.0	59827.0
MUX8098.WHB3462.unmapped-both-read-and-mate	770291.0	1007.0	3.0	12.0	81278.0
MUX8098.WHB3463.unmapped-both-read-and-mate	282056.0	837.0	3.0	18.0	51648.0
MUX8098.WHB3464.unmapped-both-read-and-mate	370174.0	905.0	2.0	24.0	66728.0
MUX8099.WHB3465.unmapped-both-read-and-mate	444563.0	945.0	4.0	20.0	70882.0
MUX8099.WHB3466.unmapped-both-read-and-mate	262707.0	881.0	2.0	14.0	51330.0
MUX8099.WHB3467.unmapped-both-read-and-mate	526038.0	971.0	3.0	22.0	81640.0
MUX8099.WHB3468.unmapped-both-read-and-mate	876118.0	1214.0	5.0	49.0	123063.0
MUX8099.WHB3469.unmapped-both-read-and-mate	549825.0	918.0	4.0	23.0	81740.0
MUX8100.WHB3470.unmapped-both-read-and-mate	849630.0	869.0	10.0	44.0	115745.0
MUX8100.WHB3471.unmapped-both-read-and-mate	373408.0	752.0	3.0	3.0	44596.0
MUX8100.WHB3473.unmapped-both-read-and-mate	230728.0	834.0	284.0	4.0	39635.0
MUX8100.WHB3475.unmapped-both-read-and-mate	947442.0	671.0	2.0	18.0	91138.0
MUX8100.WHB3476.unmapped-both-read-and-mate	1067261.0	663.0	3.0	14.0	103842.0
MUX8101.WHB3478.unmapped-both-read-and-mate	1535850.0	652.0	2.0	19.0	128281.0
MUX8101.WHB3482.unmapped-both-read-and-mate	644969.0	848.0	14.0	23.0	82339.0
MUX8101.WHB3484.unmapped-both-read-and-mate	919642.0	815.0	11.0	14.0	81625.0
MUX8101.WHB3485.unmapped-both-read-and-mate	859194.0	629.0	2.0	9.0	75145.0
MUX8101.WHB3486.unmapped-both-read-and-mate	959867.0	699.0	5.0	14.0	82271.0
MUX8102.WHB3487.unmapped-both-read-and-mate	784992.0	650.0	13.0	13.0	70025.0
MUX8102.WHB3488.unmapped-both-read-and-mate	785770.0	547.0	3.0	16.0	69171.0
MUX8102.WHB3490.unmapped-both-read-and-mate	1092110.0	576.0	3.0	13.0	95598.0
MUX8102.WHB3491.unmapped-both-read-and-mate	586332.0	677.0	3.0	7.0	54820.0
MUX8102.WHB3492.unmapped-both-read-and-mate	14138.0	637.0	9.0	4.0	9121.0
MUX8103.WHB3493.unmapped-both-read-and-mate	154859.0	669.0	1.0	7.0	22846.0
MUX8103.WHB3494.unmapped-both-read-and-mate	603923.0	832.0	8.0	20.0	72202.0
MUX8103.WHB3496.unmapped-both-read-and-mate	974827.0	678.0	10.0	20.0	84667.0
MUX8103.WHB3497.unmapped-both-read-and-mate	473396.0	557.0	nan	6.0	45264.0
MUX8104.WHB3498.unmapped-both-read-and-mate	679202.0	678.0	2.0	5.0	61716.0
MUX8104.WHB3499.unmapped-both-read-and-mate	876777.0	780.0	28.0	20.0	78973.0
MUX8104.WHB3500.unmapped-both-read-and-mate	1673792.0	899.0	20.0	29.0	144009.0
MUX8104.WHB3501.unmapped-both-read-and-mate	1552288.0	705.0	2.0	16.0	130925.0
MUX8104.WHB3502.unmapped-both-read-and-mate	852435.0	577.0	4.0	11.0	75436.0
MUX8105.WHB3503.unmapped-both-read-and-mate	565341.0	579.0	2.0	7.0	53663.0
MUX8105.WHB3504.unmapped-both-read-and-mate	13123.0	670.0	15.0	3.0	9860.0
MUX8105.WHB3505.unmapped-both-read-and-mate	82690.0	475.0	6.0	2.0	14089.0
MUX8105.WHB3506.unmapped-both-read-and-mate	655808.0	829.0	11.0	25.0	61621.0
MUX8105.WHB3507.unmapped-both-read-and-mate	744974.0	674.0	7.0	21.0	68652.0
MUX8106.WHB3508.unmapped-both-read-and-mate	878106.0	851.0	3.0	15.0	78557.0
MUX8106.WHB3509.unmapped-both-read-and-mate	669162.0	531.0	1.0	13.0	61289.0
MUX8106.WHB3510.unmapped-both-read-and-mate	1451879.0	763.0	2.0	21.0	126817.0
MUX8106.WHB3511.unmapped-both-read-and-mate	570631.0	699.0	8.0	5.0	53573.0
MUX8106.WHB3512.unmapped-both-read-and-mate	676277.0	669.0	3.0	12.0	61917.0
MUX8107.WHB3513.unmapped-both-read-and-mate	1172525.0	743.0	11.0	17.0	102819.0
MUX8107.WHB3514.unmapped-both-read-and-mate	1183781.0	697.0	3.0	13.0	103792.0
MUX8107.WHB3515.unmapped-both-read-and-mate	765368.0	594.0	1.0	15.0	70026.0
MUX8107.WHB3516.unmapped-both-read-and-mate	12628.0	744.0	1.0	1.0	9506.0
MUX8107.WHB3517.unmapped-both-read-and-mate	110619.0	484.0	5.0	5.0	16740.0
MUX8108.WHB3518.unmapped-both-read-and-mate	771299.0	744.0	9.0	11.0	69960.0
MUX8108.WHB3519.unmapped-both-read-and-mate	386270.0	688.0	nan	3.0	38371.0
MUX8108.WHB3520.unmapped-both-read-and-mate	601149.0	675.0	2.0	7.0	54372.0
MUX8108.WHB3521.unmapped-both-read-and-mate	756432.0	758.0	5.0	15.0	69636.0
MUX8108.WHB3522.unmapped-both-read-and-mate	1057661.0	749.0	5.0	22.0	95485.0
MUX8118.WHB3523.unmapped-both-read-and-mate	703246.0	949.0	1.0	15.0	80039.0
MUX8118.WHB3524.unmapped-both-read-and-mate	729954.0	965.0	2.0	9.0	79792.0
MUX8118.WHB3525.unmapped-both-read-and-mate	1315732.0	918.0	4.0	16.0	122551.0
MUX8118.WHB3526.unmapped-both-read-and-mate	1155453.0	865.0	21.0	14.0	111289.0
MUX8118.WHB3527.unmapped-both-read-and-mate	11937.0	1029.0	nan	3.0	23498.0
MUX8119.WHB3528.unmapped-both-read-and-mate	11169.0	801.0	7.0	nan	15414.0
MUX8119.WHB3529.unmapped-both-read-and-mate	95414.0	773.0	2.0	2.0	23496.0
MUX8119.WHB3530.unmapped-both-read-and-mate	717720.0	936.0	1.0	16.0	74150.0
MUX8119.WHB3531.unmapped-both-read-and-mate	1103648.0	1084.0	3.0	42.0	122157.0
MUX8119.WHB3532.unmapped-both-read-and-mate	427422.0	723.0	nan	1.0	47599.0
MUX8120.WHB3533.unmapped-both-read-and-mate	392689.0	928.0	6.0	5.0	58784.0
MUX8120.WHB3534.unmapped-both-read-and-mate	775878.0	906.0	3.0	12.0	87502.0
MUX8120.WHB3535.unmapped-both-read-and-mate	1272740.0	1014.0	11.0	19.0	138947.0
MUX8120.WHB3536.unmapped-both-read-and-mate	717612.0	1138.0	5.0	9.0	84409.0
MUX8120.WHB3538.unmapped-both-read-and-mate	1397750.0	1188.0	7.0	22.0	142363.0
MUX8121.WHB3539.unmapped-both-read-and-mate	12879.0	994.0	5.0	2.0	24118.0
MUX8121.WHB3540.unmapped-both-read-and-mate	12518.0	1153.0	6.0	nan	27581.0
MUX8121.WHB3541.unmapped-both-read-and-mate	89320.0	902.0	4.0	1.0	29393.0
MUX8121.WHB3542.unmapped-both-read-and-mate	793530.0	1196.0	4.0	10.0	88790.0
MUX8121.WHB3543.unmapped-both-read-and-mate	708064.0	951.0	7.0	13.0	79999.0
MUX8122.WHB3544.unmapped-both-read-and-mate	745301.0	918.0	47.0	6.0	77245.0
MUX8122.WHB3545.unmapped-both-read-and-mate	452845.0	933.0	1.0	5.0	56492.0
MUX8122.WHB3546.unmapped-both-read-and-mate	937404.0	1141.0	3.0	19.0	98266.0
MUX8122.WHB3547.unmapped-both-read-and-mate	1200514.0	922.0	4.0	14.0	116845.0
MUX8122.WHB3548.unmapped-both-read-and-mate	910642.0	862.0	1.0	14.0	91399.0
MUX8123.WHB3549.unmapped-both-read-and-mate	1187030.0	891.0	7.0	18.0	115916.0
MUX8123.WHB3551.unmapped-both-read-and-mate	11523.0	810.0	5.0	4.0	14225.0
MUX8123.WHB3552.unmapped-both-read-and-mate	11495.0	1007.0	1.0	3.0	19388.0
MUX8123.WHB3553.unmapped-both-read-and-mate	191317.0	794.0	7.0	5.0	37693.0
MUX8124.WHB3554.unmapped-both-read-and-mate	374103.0	791.0	1.0	5.0	48317.0
MUX8124.WHB3555.unmapped-both-read-and-mate	624716.0	910.0	14.0	7.0	67485.0
MUX8124.WHB3556.unmapped-both-read-and-mate	947696.0	981.0	1.0	12.0	96029.0
MUX8124.WHB3558.unmapped-both-read-and-mate	1506657.0	739.0	11.0	21.0	131159.0
MUX8125.WHB3559.unmapped-both-read-and-mate	1121086.0	914.0	12.0	10.0	107917.0
MUX8125.WHB3560.unmapped-both-read-and-mate	973210.0	775.0	4.0	13.0	96750.0
MUX8125.WHB3561.unmapped-both-read-and-mate	1012305.0	971.0	12.0	26.0	102369.0
MUX8125.WHB3563.unmapped-both-read-and-mate	27611.0	884.0	30.0	nan	20729.0
MUX8126.WHB3422.unmapped-both-read-and-mate	162943.0	980.0	30.0	41.0	146459.0
MUX8126.WHB3472.unmapped-both-read-and-mate	1148973.0	1125.0	7.0	21.0	122559.0
MUX8126.WHB3474.unmapped-both-read-and-mate	1403377.0	976.0	7.0	22.0	140140.0
MUX8126.WHB3477.unmapped-both-read-and-mate	2446933.0	1215.0	4.0	33.0	219100.0
MUX8126.WHB3479.unmapped-both-read-and-mate	2637430.0	990.0	8243.0	46.0	220845.0
MUX8127.WHB3480.unmapped-both-read-and-mate	26196.0	872.0	18.0	2.0	32201.0
