Sample	Proteobacteria	Chordata	Actinobacteria	Firmicutes	Bacteroidetes	Other	Unclassified
MUX8759.WHB5731.unmapped-both-read-and-mate	5681.0	334.0	321.0	5.0	7.0	47.0	6100.0
MUX8759.WHB5733.unmapped-both-read-and-mate	4649.0	311.0	1397.0	3.0	1.0	34.0	5480.0
MUX8759.WHB5734.unmapped-both-read-and-mate	3920.0	179.0	1603.0	1.0	6.0	36.0	4978.0
MUX8760.WHB5740.unmapped-both-read-and-mate	3791.0	274.0	1840.0	2.0	4.0	33.0	5132.0
MUX8760.WHB5742.unmapped-both-read-and-mate	4409.0	243.0	658.0	3.0	1.0	39.0	4554.0
MUX8761.WHB5745.unmapped-both-read-and-mate	6420.0	321.0	6375.0	7.0	1.0	122.0	11300.0
MUX8761.WHB5747.unmapped-both-read-and-mate	6371.0	287.0	3549.0	6.0	14.0	64.0	8225.0
MUX8762.WHB5736.unmapped-both-read-and-mate	4946.0	253.0	1314.0	4.0	8.0	26.0	4921.0
MUX8762.WHB5750.unmapped-both-read-and-mate	4258.0	231.0	1637.0	6.0	4.0	49.0	5533.0
MUX8763.WHB5751.unmapped-both-read-and-mate	3495.0	330.0	561.0	5.0	7.0	19.0	4707.0
MUX8764.WHB5757.unmapped-both-read-and-mate	5727.0	379.0	614.0	10.0	1.0	67.0	7111.0
MUX8764.WHB5761.unmapped-both-read-and-mate	5192.0	280.0	679.0	2.0	1.0	33.0	5942.0
MUX8765.WHB5764.unmapped-both-read-and-mate	5138.0	532.0	5858.0	3.0	4.0	73.0	23316.0
MUX8766.WHB5762.unmapped-both-read-and-mate	5140.0	625.0	3398.0	8.0	3.0	57.0	25628.0
MUX8766.WHB5763.unmapped-both-read-and-mate	3212.0	540.0	266.0	7.0	1.0	20.0	17994.0
MUX8766.WHB5768.unmapped-both-read-and-mate	14428.0	656.0	660.0	28.0	25.0	131.0	29959.0
MUX8766.WHB5771.unmapped-both-read-and-mate	6072.0	575.0	1849.0	6.0	7.0	48.0	21454.0
MUX8767.WHB5772.unmapped-both-read-and-mate	6380.0	649.0	775.0	8.0	18.0	47.0	22916.0
MUX8767.WHB5774.unmapped-both-read-and-mate	7285.0	583.0	3046.0	9.0	27.0	85.0	22413.0
MUX8767.WHB5775.unmapped-both-read-and-mate	6700.0	501.0	5449.0	6.0	4.0	96.0	22271.0
MUX8767.WHB5776.unmapped-both-read-and-mate	11644.0	604.0	16402.0	18.0	121.0	293.0	35031.0
MUX8768.WHB5770.unmapped-both-read-and-mate	7770.0	605.0	1311.0	6.0	35.0	71.0	21753.0
MUX8768.WHB5780.unmapped-both-read-and-mate	9436.0	495.0	4465.0	11.0	7.0	134.0	22822.0
MUX8768.WHB5782.unmapped-both-read-and-mate	8297.0	606.0	2476.0	4.0	5.0	96.0	23398.0
MUX8768.WHB5785.unmapped-both-read-and-mate	4113.0	455.0	1989.0	3.0	4.0	60.0	16613.0
MUX8769.WHB5777.unmapped-both-read-and-mate	8724.0	702.0	976.0	4.0	7.0	83.0	29847.0
MUX8769.WHB5781.unmapped-both-read-and-mate	4353.0	632.0	735.0	3.0	9.0	23.0	25106.0
MUX8770.WHB5787.unmapped-both-read-and-mate	5061.0	448.0	4804.0	5.0	7.0	87.0	19382.0
MUX8771.WHB5791.unmapped-both-read-and-mate	6160.0	586.0	4083.0	30.0	8.0	68.0	24125.0
MUX8771.WHB5792.unmapped-both-read-and-mate	5585.0	648.0	2709.0	3.0	7.0	58.0	25784.0
MUX8771.WHB5795.unmapped-both-read-and-mate	5589.0	496.0	236.0	5.0	2.0	30.0	18462.0
MUX8771.WHB5796.unmapped-both-read-and-mate	6695.0	624.0	2556.0	4.0	8.0	66.0	21705.0
MUX8772.WHB5797.unmapped-both-read-and-mate	4443.0	646.0	2517.0	7.0	4.0	55.0	23412.0
MUX8772.WHB5798.unmapped-both-read-and-mate	7053.0	636.0	4842.0	3.0	11.0	99.0	24318.0
MUX8772.WHB5799.unmapped-both-read-and-mate	5166.0	589.0	3427.0	5.0	1.0	60.0	24668.0
MUX8772.WHB5800.unmapped-both-read-and-mate	6714.0	546.0	541.0	6.0	7.0	65.0	18759.0
MUX8775.WHB5793.unmapped-both-read-and-mate	4847.0	557.0	612.0	4.0	6.0	37.0	23130.0
MUX8775.WHB5801.unmapped-both-read-and-mate	7195.0	567.0	476.0	11.0	3.0	80.0	27783.0
MUX8775.WHB5804.unmapped-both-read-and-mate	8109.0	445.0	1118.0	5.0	3.0	58.0	19145.0
MUX8775.WHB5805.unmapped-both-read-and-mate	5981.0	558.0	2285.0	8.0	10.0	54.0	25293.0
MUX8776.WHB5810.unmapped-both-read-and-mate	4585.0	596.0	1135.0	5.0	6.0	34.0	24233.0
MUX8776.WHB5812.unmapped-both-read-and-mate	12479.0	701.0	594.0	5.0	5.0	104.0	29950.0
MUX8776.WHB5813.unmapped-both-read-and-mate	6060.0	584.0	591.0	10.0	6.0	50.0	23096.0
MUX8777.WHB5809.unmapped-both-read-and-mate	4536.0	473.0	2840.0	8.0	6.0	74.0	20307.0
MUX8778.WHB5816.unmapped-both-read-and-mate	7254.0	679.0	483.0	8.0	11.0	29.0	23761.0
MUX8778.WHB5822.unmapped-both-read-and-mate	5726.0	532.0	3746.0	6.0	9.0	90.0	20701.0
MUX8779.WHB5821.unmapped-both-read-and-mate	6100.0	620.0	3616.0	5.0	9.0	89.0	24147.0
MUX8779.WHB5823.unmapped-both-read-and-mate	5910.0	470.0	7155.0	5.0	20.0	123.0	22600.0
MUX8779.WHB5825.unmapped-both-read-and-mate	6329.0	453.0	458.0	7.0	7.0	53.0	17609.0
MUX8779.WHB5828.unmapped-both-read-and-mate	6245.0	535.0	1623.0	3.0	2.0	85.0	23320.0
MUX8780.WHB5827.unmapped-both-read-and-mate	6443.0	571.0	4844.0	8.0	13.0	102.0	23437.0
MUX8780.WHB5829.unmapped-both-read-and-mate	5619.0	539.0	1988.0	7.0	10.0	37.0	21817.0
MUX8780.WHB5830.unmapped-both-read-and-mate	4810.0	573.0	613.0	3.0	2.0	34.0	19677.0
MUX8781.WHB5831.unmapped-both-read-and-mate	3998.0	460.0	460.0	7.0	3.0	21.0	13836.0
MUX8781.WHB5832.unmapped-both-read-and-mate	4785.0	507.0	1263.0	3.0	4.0	39.0	19360.0
MUX8781.WHB5833.unmapped-both-read-and-mate	4480.0	457.0	3192.0	4.0	4.0	79.0	17694.0
MUX8781.WHB5834.unmapped-both-read-and-mate	5683.0	485.0	3804.0	7.0	4.0	80.0	19271.0
MUX8781.WHB5835.unmapped-both-read-and-mate	5056.0	442.0	5100.0	8.0	nan	91.0	17238.0
MUX8782.WHB5837.unmapped-both-read-and-mate	9801.0	553.0	792.0	12.0	7.0	101.0	21138.0
MUX8782.WHB5839.unmapped-both-read-and-mate	4223.0	439.0	233.0	3.0	5.0	38.0	15930.0
MUX8782.WHB5841.unmapped-both-read-and-mate	5044.0	448.0	589.0	8.0	4.0	31.0	16808.0
MUX8783.WHB5838.unmapped-both-read-and-mate	4324.0	365.0	1063.0	5.0	3.0	42.0	10060.0
MUX8783.WHB5843.unmapped-both-read-and-mate	4776.0	398.0	359.0	5.0	3.0	32.0	9890.0
MUX8783.WHB5845.unmapped-both-read-and-mate	5888.0	478.0	3508.0	3.0	9.0	73.0	12967.0
MUX8783.WHB5850.unmapped-both-read-and-mate	7086.0	440.0	2804.0	5.0	10.0	98.0	13219.0
MUX8784.WHB5842.unmapped-both-read-and-mate	4108.0	382.0	286.0	nan	9.0	20.0	9368.0
MUX8784.WHB5846.unmapped-both-read-and-mate	6801.0	496.0	4284.0	9.0	5.0	78.0	15981.0
MUX8784.WHB5848.unmapped-both-read-and-mate	5827.0	462.0	827.0	8.0	4.0	66.0	12719.0
MUX8784.WHB5849.unmapped-both-read-and-mate	5368.0	453.0	754.0	3.0	3.0	45.0	11935.0
MUX8785.WHB5851.unmapped-both-read-and-mate	5664.0	410.0	2399.0	6.0	4.0	69.0	12784.0
MUX8785.WHB5852.unmapped-both-read-and-mate	6799.0	455.0	1357.0	7.0	8.0	53.0	11580.0
MUX8785.WHB5853.unmapped-both-read-and-mate	6444.0	387.0	322.0	8.0	3.0	68.0	10677.0
MUX8785.WHB5854.unmapped-both-read-and-mate	7069.0	471.0	483.0	4.0	14.0	57.0	13467.0
MUX8785.WHB5855.unmapped-both-read-and-mate	5652.0	429.0	3017.0	8.0	7.0	95.0	13383.0
MUX8786.WHB5856.unmapped-both-read-and-mate	5185.0	419.0	3591.0	5.0	13.0	89.0	13184.0
MUX8786.WHB5858.unmapped-both-read-and-mate	6529.0	414.0	7877.0	6.0	11.0	109.0	16160.0
MUX8786.WHB5859.unmapped-both-read-and-mate	10945.0	473.0	1082.0	4.0	6.0	90.0	14888.0
MUX8786.WHB5863.unmapped-both-read-and-mate	193.0	459.0	59.0	1.0	1.0	3.0	6854.0
MUX8822.WHB5860.unmapped-both-read-and-mate	15489.0	632.0	1541.0	12.0	10.0	153.0	30371.0
MUX8822.WHB5861.unmapped-both-read-and-mate	11433.0	753.0	8645.0	21.0	16.0	219.0	36946.0
MUX8822.WHH6800.unmapped-both-read-and-mate	8906.0	672.0	2174.0	16.0	45.0	92.0	22539.0
MUX8822.WHH6803.unmapped-both-read-and-mate	8547.0	852.0	917.0	14.0	40.0	51.0	24565.0
MUX8822.WHH6804.unmapped-both-read-and-mate	10016.0	693.0	1411.0	10.0	58.0	104.0	30327.0
MUX8823.WHB5862.unmapped-both-read-and-mate	24119.0	712.0	15757.0	20.0	23.0	423.0	45458.0
MUX8823.WHH6794.unmapped-both-read-and-mate	13768.0	591.0	1008.0	15.0	115.0	125.0	27685.0
MUX8823.WHH6796.unmapped-both-read-and-mate	6448.0	559.0	696.0	6.0	16.0	47.0	22163.0
MUX8823.WHH6799.unmapped-both-read-and-mate	7296.0	559.0	1064.0	10.0	20.0	88.0	19531.0
MUX8823.WHH6809.unmapped-both-read-and-mate	8141.0	537.0	611.0	6.0	10.0	80.0	20746.0
MUX8824.WHH6811.unmapped-both-read-and-mate	6789.0	513.0	1081.0	8.0	11.0	91.0	17207.0
MUX8824.WHH6812.unmapped-both-read-and-mate	7569.0	673.0	1164.0	7.0	11.0	98.0	22336.0
MUX8824.WHH6813.unmapped-both-read-and-mate	11255.0	745.0	566.0	15.0	17.0	126.0	27889.0
MUX8824.WHH6816.unmapped-both-read-and-mate	58049.0	871.0	12085.0	27.0	82.0	656.0	66617.0
MUX8824.WHH6819.unmapped-both-read-and-mate	8271.0	602.0	934.0	5.0	8.0	60.0	19897.0
MUX8825.WHH6822.unmapped-both-read-and-mate	12969.0	720.0	691.0	19.0	17.0	169.0	28191.0
MUX8825.WHH6823.unmapped-both-read-and-mate	11276.0	823.0	515.0	7.0	13.0	129.0	28673.0
MUX8825.WHH6825.unmapped-both-read-and-mate	15184.0	673.0	959.0	7.0	21.0	148.0	26344.0
MUX8825.WHH6828.unmapped-both-read-and-mate	16440.0	537.0	1832.0	18.0	21.0	166.0	26747.0
MUX8826.WHH6829.unmapped-both-read-and-mate	11745.0	728.0	783.0	12.0	10.0	114.0	27592.0
MUX8826.WHH6834.unmapped-both-read-and-mate	7556.0	692.0	666.0	5.0	8.0	77.0	24588.0
MUX8826.WHH6836.unmapped-both-read-and-mate	7134.0	504.0	504.0	5.0	20.0	57.0	17866.0
MUX8827.WHH6831.unmapped-both-read-and-mate	6561.0	635.0	739.0	8.0	23.0	70.0	23085.0
MUX8827.WHH6833.unmapped-both-read-and-mate	7910.0	636.0	445.0	12.0	6.0	101.0	23369.0
MUX8827.WHH6839.unmapped-both-read-and-mate	10258.0	645.0	1435.0	8.0	12.0	106.0	25572.0
MUX8827.WHH6855.unmapped-both-read-and-mate	8763.0	531.0	872.0	4.0	7.0	100.0	22515.0
MUX8828.WHH6847.unmapped-both-read-and-mate	10231.0	571.0	1456.0	10.0	4.0	97.0	21163.0
MUX8828.WHH6852.unmapped-both-read-and-mate	5969.0	524.0	272.0	8.0	3.0	56.0	20696.0
MUX8828.WHH6859.unmapped-both-read-and-mate	9705.0	609.0	1423.0	17.0	11.0	154.0	23446.0
MUX8828.WHH6863.unmapped-both-read-and-mate	11071.0	586.0	1569.0	9.0	12.0	106.0	23896.0
MUX8828.WHH6864.unmapped-both-read-and-mate	8518.0	739.0	611.0	8.0	13.0	89.0	28143.0
MUX8829.WHH6856.unmapped-both-read-and-mate	7773.0	536.0	509.0	11.0	17.0	94.0	23398.0
MUX8829.WHH6858.unmapped-both-read-and-mate	9727.0	720.0	1536.0	11.0	17.0	127.0	27578.0
MUX8829.WHH6860.unmapped-both-read-and-mate	9600.0	688.0	445.0	8.0	7.0	83.0	26685.0
MUX8829.WHH6866.unmapped-both-read-and-mate	6711.0	445.0	563.0	3.0	2.0	66.0	15641.0
MUX8830.WHH6793.unmapped-both-read-and-mate	19105.0	443.0	955.0	10.0	22.0	192.0	20460.0
MUX8830.WHH6795.unmapped-both-read-and-mate	8883.0	403.0	722.0	4.0	10.0	60.0	11394.0
MUX8830.WHH6797.unmapped-both-read-and-mate	6137.0	409.0	415.0	5.0	19.0	54.0	9470.0
MUX8830.WHH6798.unmapped-both-read-and-mate	6936.0	347.0	1121.0	6.0	16.0	66.0	10257.0
MUX8830.WHH6801.unmapped-both-read-and-mate	7806.0	385.0	769.0	8.0	21.0	70.0	10929.0
MUX8831.WHH6802.unmapped-both-read-and-mate	10140.0	534.0	2086.0	9.0	40.0	68.0	12796.0
MUX8831.WHH6808.unmapped-both-read-and-mate	5952.0	313.0	599.0	3.0	4.0	76.0	9944.0
MUX8831.WHH6818.unmapped-both-read-and-mate	7816.0	443.0	473.0	6.0	6.0	62.0	11317.0
MUX8832.WHH6805.unmapped-both-read-and-mate	8803.0	525.0	548.0	11.0	11.0	67.0	11967.0
MUX8832.WHH6810.unmapped-both-read-and-mate	9466.0	410.0	537.0	7.0	8.0	96.0	11954.0
MUX8832.WHH6814.unmapped-both-read-and-mate	22517.0	515.0	2032.0	22.0	13.0	269.0	21504.0
MUX8832.WHH6815.unmapped-both-read-and-mate	13448.0	659.0	1245.0	14.0	11.0	138.0	15225.0
MUX8832.WHH6827.unmapped-both-read-and-mate	17323.0	423.0	4223.0	10.0	20.0	188.0	17886.0
MUX8833.WHH6824.unmapped-both-read-and-mate	10007.0	545.0	1338.0	13.0	11.0	91.0	14258.0
MUX8833.WHH6837.unmapped-both-read-and-mate	16354.0	510.0	2295.0	18.0	25.0	192.0	18081.0
MUX8833.WHH6838.unmapped-both-read-and-mate	15796.0	512.0	4458.0	12.0	28.0	202.0	19294.0
MUX8833.WHH6842.unmapped-both-read-and-mate	5431.0	458.0	1037.0	6.0	6.0	43.0	9958.0
MUX8834.WHH6826.unmapped-both-read-and-mate	12183.0	521.0	2888.0	24.0	12.0	109.0	17982.0
MUX8834.WHH6835.unmapped-both-read-and-mate	7397.0	473.0	505.0	10.0	17.0	107.0	14303.0
MUX8834.WHH6840.unmapped-both-read-and-mate	7467.0	516.0	336.0	13.0	15.0	86.0	13777.0
MUX8834.WHH6846.unmapped-both-read-and-mate	10524.0	453.0	1345.0	12.0	16.0	102.0	13887.0
MUX8834.WHH6849.unmapped-both-read-and-mate	10656.0	510.0	3148.0	9.0	16.0	156.0	17926.0
MUX8835.WHH6851.unmapped-both-read-and-mate	23423.0	431.0	4797.0	16.0	24.0	219.0	23363.0
MUX8835.WHH6854.unmapped-both-read-and-mate	7939.0	474.0	794.0	6.0	5.0	80.0	13473.0
MUX8835.WHH6867.unmapped-both-read-and-mate	14085.0	538.0	2516.0	17.0	92.0	161.0	19732.0
MUX8835.WHH6868.unmapped-both-read-and-mate	9757.0	492.0	1461.0	9.0	114.0	99.0	16465.0
MUX8835.WHH6869.unmapped-both-read-and-mate	12163.0	572.0	665.0	17.0	13.0	122.0	15634.0
MUX8836.WHH6848.unmapped-both-read-and-mate	8170.0	513.0	553.0	6.0	9.0	73.0	12304.0
MUX8836.WHH6870.unmapped-both-read-and-mate	7647.0	395.0	380.0	20.0	40.0	70.0	12605.0
MUX8836.WHH6872.unmapped-both-read-and-mate	29753.0	471.0	927.0	23.0	31.0	340.0	27827.0
MUX8836.WHH6876.unmapped-both-read-and-mate	14740.0	542.0	619.0	9.0	15.0	139.0	16369.0
MUX8836.WHH6881.unmapped-both-read-and-mate	11164.0	486.0	1171.0	13.0	9.0	97.0	12901.0
MUX8837.WHH6871.unmapped-both-read-and-mate	14924.0	528.0	2744.0	17.0	17.0	211.0	23532.0
MUX8837.WHH6873.unmapped-both-read-and-mate	32787.0	626.0	10962.0	41.0	79.0	507.0	49182.0
MUX8837.WHH6880.unmapped-both-read-and-mate	6300.0	504.0	481.0	5.0	2.0	59.0	12848.0
MUX8838.WHH6844.unmapped-both-read-and-mate	8196.0	685.0	1471.0	13.0	10.0	73.0	28286.0
MUX8839.WHH6862.unmapped-both-read-and-mate	13674.0	634.0	1711.0	14.0	13.0	113.0	32346.0
MUX8839.WHH6865.unmapped-both-read-and-mate	7903.0	525.0	431.0	8.0	8.0	92.0	23173.0
MUX8839.WHH6874.unmapped-both-read-and-mate	6643.0	511.0	1378.0	4.0	9.0	33.0	22641.0
MUX8839.WHH6875.unmapped-both-read-and-mate	31993.0	568.0	2979.0	21.0	19.0	344.0	40845.0
MUX8840.WHH6850.unmapped-both-read-and-mate	8514.0	592.0	1933.0	6.0	8.0	99.0	23863.0
MUX8840.WHH6891.unmapped-both-read-and-mate	10945.0	562.0	1260.0	4.0	5.0	133.0	19226.0
MUX8840.WHH6897.unmapped-both-read-and-mate	18817.0	557.0	748.0	13.0	17.0	188.0	29860.0
MUX8841.WHH6884.unmapped-both-read-and-mate	21218.0	477.0	1274.0	19.0	25.0	333.0	31581.0
MUX8841.WHH6885.unmapped-both-read-and-mate	8728.0	642.0	824.0	6.0	5.0	63.0	27384.0
MUX8841.WHH6886.unmapped-both-read-and-mate	8633.0	557.0	1066.0	10.0	5.0	90.0	21606.0
MUX8842.WHH6898.unmapped-both-read-and-mate	6970.0	586.0	474.0	11.0	8.0	64.0	21395.0
MUX8842.WHH6899.unmapped-both-read-and-mate	7442.0	552.0	1192.0	6.0	8.0	89.0	21428.0
MUX8843.WHH6888.unmapped-both-read-and-mate	9827.0	712.0	3340.0	11.0	34.0	129.0	29222.0
MUX8843.WHH6889.unmapped-both-read-and-mate	9050.0	576.0	1245.0	10.0	6.0	113.0	22708.0
MUX8843.WHH6895.unmapped-both-read-and-mate	26547.0	572.0	3221.0	7.0	28.0	268.0	34080.0
MUX8843.WHH6896.unmapped-both-read-and-mate	9301.0	569.0	1541.0	3.0	2.0	92.0	20404.0
MUX8843.WHH6900.unmapped-both-read-and-mate	6114.0	529.0	950.0	8.0	6.0	70.0	20429.0
MUX8844.WHH6901.unmapped-both-read-and-mate	6232.0	389.0	961.0	6.0	2.0	62.0	12646.0
MUX8844.WHH6902.unmapped-both-read-and-mate	6509.0	487.0	1087.0	2.0	7.0	55.0	14174.0
MUX8844.WHH6903.unmapped-both-read-and-mate	7810.0	407.0	818.0	1.0	6.0	77.0	13869.0
MUX8844.WHH6904.unmapped-both-read-and-mate	5875.0	505.0	576.0	6.0	7.0	49.0	14281.0
MUX8844.WHH6905.unmapped-both-read-and-mate	6304.0	396.0	444.0	7.0	6.0	67.0	12955.0
MUX8845.WHH6906.unmapped-both-read-and-mate	5918.0	371.0	559.0	6.0	7.0	58.0	12976.0
MUX8845.WHH6907.unmapped-both-read-and-mate	5066.0	472.0	334.0	2.0	2.0	44.0	13925.0
MUX8845.WHH6908.unmapped-both-read-and-mate	7771.0	466.0	518.0	10.0	53.0	75.0	16340.0
MUX8845.WHH6909.unmapped-both-read-and-mate	6083.0	477.0	914.0	10.0	4.0	61.0	13693.0
MUX8845.WHH6910.unmapped-both-read-and-mate	7761.0	547.0	535.0	2.0	5.0	74.0	19369.0
MUX8846.WHH6911.unmapped-both-read-and-mate	7026.0	357.0	803.0	9.0	8.0	51.0	7529.0
MUX8846.WHH6912.unmapped-both-read-and-mate	6860.0	311.0	363.0	4.0	5.0	47.0	7097.0
MUX8846.WHH6913.unmapped-both-read-and-mate	6586.0	221.0	1228.0	3.0	4.0	66.0	7293.0
MUX8846.WHH6914.unmapped-both-read-and-mate	9281.0	352.0	861.0	20.0	16.0	432.0	17301.0
MUX8846.WHH6915.unmapped-both-read-and-mate	5575.0	337.0	866.0	1.0	3.0	40.0	6607.0
MUX8847.WHH6917.unmapped-both-read-and-mate	8973.0	400.0	575.0	7.0	12.0	82.0	8704.0
MUX8847.WHH6918.unmapped-both-read-and-mate	6720.0	275.0	541.0	2.0	9.0	53.0	7456.0
MUX8847.WHH6919.unmapped-both-read-and-mate	9893.0	347.0	1845.0	24.0	17.0	75.0	9089.0
MUX8847.WHH6920.unmapped-both-read-and-mate	17569.0	349.0	2065.0	5.0	13.0	135.0	13412.0
MUX8848.WHH6922.unmapped-both-read-and-mate	5692.0	330.0	427.0	4.0	3.0	61.0	6901.0
MUX8848.WHH6923.unmapped-both-read-and-mate	5783.0	368.0	731.0	8.0	9.0	86.0	6872.0
MUX8848.WHH6930.unmapped-both-read-and-mate	6339.0	353.0	751.0	3.0	10.0	65.0	7188.0
MUX8849.WHH6924.unmapped-both-read-and-mate	6545.0	339.0	728.0	7.0	9.0	66.0	7703.0
MUX8849.WHH6925.unmapped-both-read-and-mate	5253.0	413.0	296.0	1.0	1.0	44.0	7025.0
MUX8849.WHH6926.unmapped-both-read-and-mate	5113.0	379.0	637.0	3.0	2.0	51.0	6874.0
MUX8849.WHH6927.unmapped-both-read-and-mate	7175.0	483.0	563.0	7.0	10.0	63.0	8589.0
MUX8849.WHH6929.unmapped-both-read-and-mate	5907.0	369.0	511.0	4.0	13.0	61.0	6887.0
MUX8850.WHH6931.unmapped-both-read-and-mate	6243.0	359.0	746.0	46.0	5.0	59.0	6704.0
MUX8850.WHH6933.unmapped-both-read-and-mate	9103.0	352.0	514.0	6.0	7.0	104.0	9311.0
MUX8850.WHH6935.unmapped-both-read-and-mate	7116.0	370.0	903.0	3.0	8.0	93.0	8124.0
MUX8851.WHH6937.unmapped-both-read-and-mate	7311.0	196.0	524.0	6.0	2.0	103.0	7453.0
MUX8851.WHH6940.unmapped-both-read-and-mate	6047.0	310.0	417.0	6.0	1.0	41.0	6519.0
MUX8851.WHH6941.unmapped-both-read-and-mate	4611.0	288.0	211.0	3.0	4.0	43.0	5471.0
MUX8852.WHH6939.unmapped-both-read-and-mate	4996.0	354.0	365.0	nan	8.0	38.0	5977.0
MUX8852.WHH6942.unmapped-both-read-and-mate	5865.0	323.0	392.0	1.0	2.0	43.0	6325.0
MUX8852.WHH6943.unmapped-both-read-and-mate	5960.0	307.0	598.0	4.0	10.0	44.0	5885.0
MUX8852.WHH6950.unmapped-both-read-and-mate	6077.0	320.0	920.0	5.0	5.0	42.0	5862.0
MUX8853.WHH6944.unmapped-both-read-and-mate	10860.0	341.0	980.0	4.0	5.0	109.0	10026.0
MUX8853.WHH6952.unmapped-both-read-and-mate	9325.0	391.0	1644.0	3.0	8.0	62.0	8356.0
MUX8853.WHH6954.unmapped-both-read-and-mate	5644.0	234.0	413.0	8.0	3.0	41.0	5972.0
MUX8854.WHH6951.unmapped-both-read-and-mate	11653.0	342.0	887.0	10.0	6.0	99.0	9673.0
MUX8854.WHH6956.unmapped-both-read-and-mate	5146.0	288.0	708.0	6.0	2.0	47.0	6020.0
MUX8855.WHH6955.unmapped-both-read-and-mate	5798.0	322.0	345.0	4.0	4.0	26.0	5978.0
MUX8855.WHH6957.unmapped-both-read-and-mate	14865.0	367.0	2250.0	13.0	14.0	221.0	15489.0
MUX8855.WHH6958.unmapped-both-read-and-mate	10506.0	387.0	983.0	6.0	5.0	104.0	9874.0
MUX8855.WHH6959.unmapped-both-read-and-mate	7934.0	333.0	1117.0	5.0	12.0	85.0	7737.0
MUX8855.WHH6964.unmapped-both-read-and-mate	7139.0	271.0	533.0	10.0	2.0	45.0	6058.0
MUX8856.WHH6960.unmapped-both-read-and-mate	6607.0	330.0	1041.0	4.0	8.0	49.0	6713.0
MUX8856.WHH6961.unmapped-both-read-and-mate	6086.0	318.0	686.0	4.0	2.0	57.0	6176.0
MUX8856.WHH6962.unmapped-both-read-and-mate	5053.0	341.0	774.0	4.0	2.0	41.0	5846.0
MUX8856.WHH6965.unmapped-both-read-and-mate	6306.0	241.0	333.0	6.0	2.0	66.0	6614.0
MUX8856.WHH6967.unmapped-both-read-and-mate	8924.0	397.0	1332.0	5.0	7.0	81.0	9535.0
MUX8857.WHH6963.unmapped-both-read-and-mate	5654.0	303.0	289.0	3.0	8.0	38.0	6270.0
MUX8857.WHH6966.unmapped-both-read-and-mate	8998.0	260.0	479.0	2.0	6.0	101.0	9082.0
MUX8857.WHH6968.unmapped-both-read-and-mate	10187.0	400.0	2334.0	11.0	9.0	87.0	9549.0
MUX8857.WHH6969.unmapped-both-read-and-mate	5620.0	322.0	797.0	1.0	8.0	70.0	7280.0
MUX8857.WHH6970.unmapped-both-read-and-mate	10666.0	418.0	610.0	8.0	14.0	115.0	10889.0
MUX8861.WHH6984.unmapped-both-read-and-mate	12130.0	437.0	541.0	13.0	15.0	113.0	15451.0
MUX8861.WHH6986.unmapped-both-read-and-mate	11606.0	357.0	865.0	7.0	6.0	122.0	14867.0
MUX8861.WHH6987.unmapped-both-read-and-mate	7311.0	435.0	872.0	7.0	23.0	55.0	10507.0
MUX8861.WHH6992.unmapped-both-read-and-mate	6423.0	389.0	340.0	6.0	3.0	54.0	8685.0
MUX8861.WHH6993.unmapped-both-read-and-mate	23404.0	483.0	3108.0	15.0	9.0	294.0	21838.0
MUX8862.WHH6985.unmapped-both-read-and-mate	7206.0	332.0	306.0	9.0	6.0	67.0	10432.0
MUX8862.WHH6988.unmapped-both-read-and-mate	5409.0	377.0	1354.0	8.0	10.0	43.0	9505.0
MUX8862.WHH6990.unmapped-both-read-and-mate	8546.0	513.0	1245.0	5.0	8.0	69.0	12359.0
MUX8862.WHH6991.unmapped-both-read-and-mate	18734.0	463.0	1601.0	15.0	7.0	198.0	18133.0
MUX8863.WHH6994.unmapped-both-read-and-mate	12103.0	458.0	678.0	9.0	76.0	93.0	14624.0
MUX8863.WHH6995.unmapped-both-read-and-mate	4391.0	373.0	183.0	6.0	9.0	40.0	8418.0
MUX8863.WHH6996.unmapped-both-read-and-mate	4412.0	402.0	211.0	6.0	8.0	33.0	8669.0
MUX8863.WHH6997.unmapped-both-read-and-mate	9048.0	488.0	274.0	7.0	12.0	76.0	12337.0
MUX8863.WHH6998.unmapped-both-read-and-mate	11951.0	445.0	9621.0	21.0	14.0	265.0	21951.0
MUX8864.WHH7002.unmapped-both-read-and-mate	6570.0	383.0	682.0	1.0	8.0	38.0	9645.0
MUX8864.WHH7003.unmapped-both-read-and-mate	8103.0	373.0	568.0	5.0	6.0	63.0	10794.0
MUX8864.WHH7004.unmapped-both-read-and-mate	7737.0	395.0	539.0	6.0	4.0	68.0	11753.0
MUX8865.WHH7005.unmapped-both-read-and-mate	6461.0	577.0	1204.0	4.0	4.0	59.0	22370.0
MUX8865.WHH7006.unmapped-both-read-and-mate	12229.0	666.0	2449.0	10.0	3.0	125.0	32494.0
MUX8865.WHH7007.unmapped-both-read-and-mate	7489.0	511.0	319.0	8.0	8.0	58.0	19490.0
MUX8865.WHH7008.unmapped-both-read-and-mate	8539.0	511.0	406.0	11.0	12.0	75.0	20426.0
MUX8865.WHH7010.unmapped-both-read-and-mate	7758.0	530.0	12179.0	13.0	10.0	184.0	30239.0
MUX8866.WHH7009.unmapped-both-read-and-mate	5678.0	564.0	230.0	nan	5.0	50.0	23771.0
MUX8866.WHH7012.unmapped-both-read-and-mate	6151.0	593.0	785.0	2.0	8.0	61.0	25145.0
