#Position (bp)	Coverage	Std
1.6368253885E9	3.7297808579689504E-5	0.006107193183426369
1.6448687565E9	1.864890428984475E-4	0.014892871953406219
1.6529121245E9	1.118934257390685E-4	0.011967605647998588
1.6609554925E9	3.73102411825494E-4	0.019357650947294212
1.6689988605E9	7.459561715937901E-5	0.008636875428034088
1.673952087E9	1.610232490734454E-4	0.014652565148507633
1.677973771E9	1.9416586586730737E-4	0.015744366889693037
1.6850855965E9	1.864890428984475E-4	0.014033261534681115
1.6931289645E9	2.960202740941357E-4	0.01727015178303066
1.7011723325E9	4.1027589437658455E-4	0.020716501893988454
1.7092157005E9	3.7297808579689504E-5	0.006107193183426369
1.7172590685E9	1.118934257390685E-4	0.011662447225486927
1.7253024365E9	1.118934257390685E-4	0.010589715661728904
1.7333458045E9	1.864890428984475E-4	0.01523129572182448
1.7413891725E9	1.118934257390685E-4	0.010577968885332785
1.7494325405E9	1.864890428984475E-4	0.013656099109864702
1.7574759085E9	2.2391117750673599E-4	0.014959507059998234
1.7655192765E9	2.9838246863751603E-4	0.018557561780016607
1.7735626445E9	1.8462415246946304E-4	0.013587647054198274
1.7816060125E9	1.0878527502409438E-4	0.012034941766281806
1.7896493805E9	7.471994318797797E-5	0.008636875428034088
1.7976927485E9	1.481966260899663E-4	0.013917613033749268
1.805197742E9	3.0143746916545886E-4	0.018272325591279878
1.809219426E9	5.572329298657347E-4	0.02766345164681387
1.8137794845E9	7.409831304498315E-5	0.009328891682256554
1.8218228525E9	1.118934257390685E-4	0.010577968885332785
1.8298662205E9	1.4919123431875802E-4	0.013060448355159175
1.8379095885E9	2.23786851478137E-4	0.01653835732222892
1.8459529565E9	1.4794797403276837E-4	0.012158274877801101
1.8539963245E9	2.5909544360024306E-4	0.016096441954675668
1.8620396925E9	3.2996127990165316E-4	0.018192193054451813
1.8700830605E9	2.2391117750673599E-4	0.015009289251037993
1.8781264285E9	1.0070408316516166E-4	0.010035142408813223
1.8861697965E9	1.864890428984475E-4	0.01453802767290806
1.8942131645E9	1.864890428984475E-4	0.014059814560382878
1.9022565325E9	1.4919123431875802E-4	0.012214386366852738
1.9102999005E9	7.459561715937901E-5	0.008636875428034088
1.9183432685E9	1.4919123431875802E-4	0.012214386366852738
1.9263866365E9	7.459561715937901E-5	0.010170509121688003
1.9344300045E9	2.988797727519119E-4	0.01751675308332699
1.941109681E9	3.3860140688884565E-4	0.01984707291636117
1.945131365E9	0.0	0.0
1.9505167405E9	1.4906690829015904E-4	0.013160021194449431
1.9585601085E9	2.9838246863751603E-4	0.017452758236664607
1.9666034765E9	1.1201775176766748E-4	0.010577968885332785
1.9746468445E9	4.061731354328187E-4	0.021123591471188925
1.9826902125E9	3.3244780047363246E-4	0.018463530822092563
1.9907335805E9	1.4919123431875802E-4	0.012703353302237035
